bp	genome_feature	SNP_count	consistency_index	CountsACGT	Min.No.ChangesonTree	Protein	Function
487	ORF1a	25	0.200000000	22:0:46683:0	  5	Nsp1	Suppresses host antiviral response
488	ORF1a	2	0.500000000	2:0:46708:0	  2	Nsp1	Suppresses host antiviral response
489	ORF1a	35	0.333333333	46673:0:35:0	  3	Nsp1	Suppresses host antiviral response
490	ORF1a	311	0.166666667	310:0:0:46396	  6	Nsp1	Suppresses host antiviral response
491	ORF1a	12	0	0	0	Nsp1	Suppresses host antiviral response
492	ORF1a	2	0.500000000	0:46705:0:2	  2	Nsp1	Suppresses host antiviral response
493	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
494	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
495	ORF1a	3	0	0	0	Nsp1	Suppresses host antiviral response
496	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
497	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
498	ORF1a	2	0.500000000	0:46704:0:2	  2	Nsp1	Suppresses host antiviral response
499	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
500	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
501	ORF1a	2	0.500000000	0:46705:0:2	  2	Nsp1	Suppresses host antiviral response
502	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
503	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
504	ORF1a	2	0.500000000	0:46702:0:2	  2	Nsp1	Suppresses host antiviral response
505	ORF1a	7	0	0	0	Nsp1	Suppresses host antiviral response
506	ORF1a	9	0.166666667	0:46692:0:9	  6	Nsp1	Suppresses host antiviral response
507	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
508	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
509	ORF1a	11	0.333333333	11:0:46684:0	  3	Nsp1	Suppresses host antiviral response
510	ORF1a	2	0	0	0	Nsp1	Suppresses host antiviral response
511	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
512	ORF1a	3	0.333333333	0:46651:0:3	  3	Nsp1	Suppresses host antiviral response
513	ORF1a	5	0.250000000	46649:0:5:0	  4	Nsp1	Suppresses host antiviral response
514	ORF1a	235	0.166666667	0:234:0:46395	  6	Nsp1	Suppresses host antiviral response
515	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
516	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
517	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
518	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
519	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
520	ORF1a	33	0.052631579	0:0:46584:31	 19	Nsp1	Suppresses host antiviral response
521	ORF1a	2	0.500000000	0:0:46668:2	  2	Nsp1	Suppresses host antiviral response
522	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
523	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
524	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
525	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
526	ORF1a	8	0.200000000	0:0:46695:8	  5	Nsp1	Suppresses host antiviral response
527	ORF1a	16	0.083333333	0:46687:0:16	 12	Nsp1	Suppresses host antiviral response
528	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
529	ORF1a	4	0.500000000	1:0:46699:3	  4	Nsp1	Suppresses host antiviral response
530	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
531	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
532	ORF1a	9	0.500000000	46697:0:3:6	  4	Nsp1	Suppresses host antiviral response
533	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
534	ORF1a	3	0	0	0	Nsp1	Suppresses host antiviral response
535	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
536	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
537	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
538	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
539	ORF1a	32	0.125000000	0:46671:0:32	  8	Nsp1	Suppresses host antiviral response
540	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
541	ORF1a	40	0.142857143	0:46671:0:40	  7	Nsp1	Suppresses host antiviral response
542	ORF1a	2	0.500000000	2:0:46709:0	  2	Nsp1	Suppresses host antiviral response
543	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
544	ORF1a	7	0.500000000	46700:0:6:1	  4	Nsp1	Suppresses host antiviral response
545	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
546	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
547	ORF1a	3	0	0	0	Nsp1	Suppresses host antiviral response
548	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
549	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
550	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
551	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
552	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
553	ORF1a	2	0.500000000	0:0:46711:2	  2	Nsp1	Suppresses host antiviral response
554	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
555	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
556	ORF1a	7	0.142857143	0:46702:0:7	  7	Nsp1	Suppresses host antiviral response
557	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
558	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
559	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
560	ORF1a	2	0.500000000	0:46708:0:2	  2	Nsp1	Suppresses host antiviral response
561	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
562	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
563	ORF1a	3	0.333333333	46704:0:0:3	  3	Nsp1	Suppresses host antiviral response
564	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
565	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
566	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
567	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
568	ORF1a	3	0	0	0	Nsp1	Suppresses host antiviral response
569	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
570	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
571	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
572	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
573	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
574	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
575	ORF1a	2	0	0	0	Nsp1	Suppresses host antiviral response
576	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
577	ORF1a	2	0	0	0	Nsp1	Suppresses host antiviral response
578	ORF1a	8	0.333333333	8:0:46691:0	  3	Nsp1	Suppresses host antiviral response
579	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
580	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
581	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
582	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
583	ORF1a	33	0.058823529	0:46667:0:33	 17	Nsp1	Suppresses host antiviral response
584	ORF1a	2	0.500000000	0:46696:0:2	  2	Nsp1	Suppresses host antiviral response
585	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
586	ORF1a	7	0.400000000	2:5:0:46692	  5	Nsp1	Suppresses host antiviral response
587	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
588	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
589	ORF1a	15	0.333333333	0:46685:0:14	  3	Nsp1	Suppresses host antiviral response
590	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
591	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
592	ORF1a	2	0.500000000	0:2:0:46700	  2	Nsp1	Suppresses host antiviral response
593	ORF1a	20	0.076923077	0:46679:0:20	 13	Nsp1	Suppresses host antiviral response
594	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
595	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
596	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
597	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
598	ORF1a	7	0.500000000	1:0:46700:6	  4	Nsp1	Suppresses host antiviral response
599	ORF1a	7	0.500000000	5:0:46700:2	  4	Nsp1	Suppresses host antiviral response
600	ORF1a	7	0.666666667	6:0:46701:1	  3	Nsp1	Suppresses host antiviral response
601	ORF1a	12	0.200000000	0:46694:0:12	  5	Nsp1	Suppresses host antiviral response
602	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
603	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
604	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
605	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
606	ORF1a	9	0.250000000	0:8:1:46697	  8	Nsp1	Suppresses host antiviral response
607	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
608	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
609	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
610	ORF1a	4	0.666666667	46705:0:3:1	  3	Nsp1	Suppresses host antiviral response
611	ORF1a	4	0.500000000	4:0:46705:0	  2	Nsp1	Suppresses host antiviral response
612	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
613	ORF1a	6	0.333333333	6:0:46703:0	  3	Nsp1	Suppresses host antiviral response
614	ORF1a	6	0.400000000	4:0:46703:2	  5	Nsp1	Suppresses host antiviral response
615	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
616	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
617	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
618	ORF1a	21	0	0	0	Nsp1	Suppresses host antiviral response
619	ORF1a	57	0.200000000	0:46652:0:57	  5	Nsp1	Suppresses host antiviral response
620	ORF1a	2	0	0	0	Nsp1	Suppresses host antiviral response
621	ORF1a	4	0.500000000	3:0:46702:1	  4	Nsp1	Suppresses host antiviral response
622	ORF1a	3	0.500000000	0:46704:0:3	  2	Nsp1	Suppresses host antiviral response
623	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
624	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
625	ORF1a	10	0.125000000	0:0:46696:10	  8	Nsp1	Suppresses host antiviral response
626	ORF1a	4	0.500000000	2:0:46702:2	  4	Nsp1	Suppresses host antiviral response
627	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
628	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
629	ORF1a	7	0.400000000	1:46699:0:6	  5	Nsp1	Suppresses host antiviral response
630	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
631	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
632	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
633	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
634	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
635	ORF1a	30	0.050000000	0:46633:0:30	 20	Nsp1	Suppresses host antiviral response
636	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
637	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
638	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
639	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
640	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
641	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
642	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
643	ORF1a	14	0.125000000	0:46695:0:14	  8	Nsp1	Suppresses host antiviral response
644	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
645	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
646	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
647	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
648	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
649	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
650	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
651	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
652	ORF1a	5	0	0	0	Nsp1	Suppresses host antiviral response
653	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
654	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
655	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
656	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
657	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
658	ORF1a	29	0.250000000	0:29:0:46678	  4	Nsp1	Suppresses host antiviral response
659	ORF1a	2	0.500000000	2:0:46711:0	  2	Nsp1	Suppresses host antiviral response
660	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
661	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
662	ORF1a	3	0.666666667	1:0:46712:2	  3	Nsp1	Suppresses host antiviral response
663	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
664	ORF1a	6	0.200000000	0:46710:0:6	  5	Nsp1	Suppresses host antiviral response
665	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
666	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
667	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
668	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
669	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
670	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
671	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
672	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
673	ORF1a	12	0.200000000	0:46701:0:12	  5	Nsp1	Suppresses host antiviral response
674	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
675	ORF1a	4	0.750000000	1:1:46711:2	  4	Nsp1	Suppresses host antiviral response
676	ORF1a	5	0.333333333	0:46711:0:5	  3	Nsp1	Suppresses host antiviral response
677	ORF1a	14	0.125000000	14:0:46703:0	  8	Nsp1	Suppresses host antiviral response
678	ORF1a	11	0.500000000	0:46705:0:11	  2	Nsp1	Suppresses host antiviral response
679	ORF1a	6	0.250000000	0:46711:0:6	  4	Nsp1	Suppresses host antiviral response
680	ORF1a	15	0.285714286	10:0:46702:5	  7	Nsp1	Suppresses host antiviral response
681	ORF1a	2	0.500000000	46716:0:2:0	  2	Nsp1	Suppresses host antiviral response
682	ORF1a	4	0.333333333	0:4:0:46714	  3	Nsp1	Suppresses host antiviral response
683	ORF1a	28	0.052631579	0:46682:0:28	 19	Nsp1	Suppresses host antiviral response
684	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
685	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
686	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
687	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
688	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
689	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
690	ORF1a	4	0.500000000	0:46500:0:4	  2	Nsp1	Suppresses host antiviral response
691	ORF1a	5	0	0	0	Nsp1	Suppresses host antiviral response
692	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
693	ORF1a	3	0.666666667	0:2:1:46519	  3	Nsp1	Suppresses host antiviral response
694	ORF1a	4	0.666666667	2:2:0:46518	  3	Nsp1	Suppresses host antiviral response
695	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
696	ORF1a	164	0	0	0	Nsp1	Suppresses host antiviral response
697	ORF1a	4	0.333333333	0:46713:0:4	  3	Nsp1	Suppresses host antiviral response
698	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
699	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
700	ORF1a	9	0	0	0	Nsp1	Suppresses host antiviral response
701	ORF1a	14	0.166666667	0:0:46703:13	  6	Nsp1	Suppresses host antiviral response
702	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
703	ORF1a	11	0.200000000	0:46705:0:11	  5	Nsp1	Suppresses host antiviral response
704	ORF1a	4	0	0	0	Nsp1	Suppresses host antiviral response
705	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
706	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
707	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
708	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
709	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
710	ORF1a	2	0.500000000	0:46714:0:2	  2	Nsp1	Suppresses host antiviral response
711	ORF1a	4	0	0	0	Nsp1	Suppresses host antiviral response
712	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
713	ORF1a	11	0.200000000	0:0:46705:11	  5	Nsp1	Suppresses host antiviral response
714	ORF1a	4	0	0	0	Nsp1	Suppresses host antiviral response
715	ORF1a	58	0.500000000	0:46660:0:58	  2	Nsp1	Suppresses host antiviral response
716	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
717	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
718	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
719	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
720	ORF1a	3	0.333333333	46717:0:3:0	  3	Nsp1	Suppresses host antiviral response
721	ORF1a	8	0.333333333	0:8:0:46712	  3	Nsp1	Suppresses host antiviral response
722	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
723	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
724	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
725	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
726	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
727	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
728	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
729	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
730	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
731	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
732	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
733	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
734	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
735	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
736	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
737	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
738	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
739	ORF1a	8	0	0	0	Nsp1	Suppresses host antiviral response
740	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
741	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
742	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
743	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
744	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
745	ORF1a	6	0.250000000	0:46714:0:6	  4	Nsp1	Suppresses host antiviral response
746	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
747	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
748	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
749	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
750	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
751	ORF1a	10	0.250000000	0:46706:0:10	  4	Nsp1	Suppresses host antiviral response
752	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
753	ORF1a	3	0.500000000	0:46716:0:3	  2	Nsp1	Suppresses host antiviral response
754	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
755	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
756	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
757	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
758	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
759	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
760	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
761	ORF1a	12	0.200000000	46706:0:12:0	  5	Nsp1	Suppresses host antiviral response
762	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
763	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
764	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
765	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
766	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
767	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
768	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
769	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
770	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
771	ORF1a	4	0	0	0	Nsp1	Suppresses host antiviral response
772	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
773	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
774	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
775	ORF1a	18	0.500000000	0:46700:0:18	  2	Nsp1	Suppresses host antiviral response
776	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
777	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
778	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
779	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
780	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
781	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
782	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
783	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
784	ORF1a	29	0.250000000	0:46691:0:29	  4	Nsp1	Suppresses host antiviral response
785	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
786	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
787	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
788	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
789	ORF1a	2	0	0	0	Nsp1	Suppresses host antiviral response
790	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
791	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
792	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
793	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
794	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
795	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
796	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
797	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
798	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
799	ORF1a	7	0.166666667	0:46711:0:7	  6	Nsp1	Suppresses host antiviral response
800	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
801	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
802	ORF1a	1	0	0	0	Nsp1	Suppresses host antiviral response
803	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
804	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
805	ORF1a	0	0	0	0	Nsp1	Suppresses host antiviral response
806	ORF1a	2	0.500000000	2:0:46718:0	  2	Nsp2	Viral replication
807	ORF1a	0	0	0	0	Nsp2	Viral replication
808	ORF1a	2	0	0	0	Nsp2	Viral replication
809	ORF1a	12	0.400000000	7:5:0:46706	  5	Nsp2	Viral replication
810	ORF1a	3	0.500000000	46717:0:3:0	  2	Nsp2	Viral replication
811	ORF1a	1	0	0	0	Nsp2	Viral replication
812	ORF1a	0	0	0	0	Nsp2	Viral replication
813	ORF1a	2	0.500000000	2:46718:0:0	  2	Nsp2	Viral replication
814	ORF1a	1	0	0	0	Nsp2	Viral replication
815	ORF1a	19	0.076923077	0:46698:0:19	 13	Nsp2	Viral replication
816	ORF1a	4	0.250000000	4:0:46716:0	  4	Nsp2	Viral replication
817	ORF1a	1	0	0	0	Nsp2	Viral replication
818	ORF1a	1	0	0	0	Nsp2	Viral replication
819	ORF1a	0	0	0	0	Nsp2	Viral replication
820	ORF1a	0	0	0	0	Nsp2	Viral replication
821	ORF1a	0	0	0	0	Nsp2	Viral replication
822	ORF1a	0	0	0	0	Nsp2	Viral replication
823	ORF1a	49	0.071428571	0:46666:0:49	 14	Nsp2	Viral replication
824	ORF1a	0	0	0	0	Nsp2	Viral replication
825	ORF1a	0	0	0	0	Nsp2	Viral replication
826	ORF1a	1	0	0	0	Nsp2	Viral replication
827	ORF1a	0	0	0	0	Nsp2	Viral replication
828	ORF1a	0	0	0	0	Nsp2	Viral replication
829	ORF1a	65	0.055555556	0:46650:0:65	 18	Nsp2	Viral replication
830	ORF1a	0	0	0	0	Nsp2	Viral replication
831	ORF1a	0	0	0	0	Nsp2	Viral replication
832	ORF1a	33	0.076923077	0:46686:0:33	 13	Nsp2	Viral replication
833	ORF1a	193	0.250000000	0:193:0:46524	  4	Nsp2	Viral replication
834	ORF1a	1	0	0	0	Nsp2	Viral replication
835	ORF1a	33	0.055555556	0:46681:0:33	 18	Nsp2	Viral replication
836	ORF1a	0	0	0	0	Nsp2	Viral replication
837	ORF1a	1	0	0	0	Nsp2	Viral replication
838	ORF1a	3	0.333333333	0:3:0:46717	  3	Nsp2	Viral replication
839	ORF1a	1	0	0	0	Nsp2	Viral replication
840	ORF1a	1	0	0	0	Nsp2	Viral replication
841	ORF1a	1	0	0	0	Nsp2	Viral replication
842	ORF1a	6	0.500000000	0:46699:0:6	  2	Nsp2	Viral replication
843	ORF1a	10	0.200000000	0:46708:0:10	  5	Nsp2	Viral replication
844	ORF1a	7	0	0	0	Nsp2	Viral replication
845	ORF1a	4	0.333333333	0:0:46716:4	  3	Nsp2	Viral replication
846	ORF1a	0	0	0	0	Nsp2	Viral replication
847	ORF1a	5	0	0	0	Nsp2	Viral replication
848	ORF1a	3	0.500000000	0:0:46718:3	  2	Nsp2	Viral replication
849	ORF1a	0	0	0	0	Nsp2	Viral replication
850	ORF1a	7	0.333333333	0:46714:0:7	  3	Nsp2	Viral replication
851	ORF1a	1	0	0	0	Nsp2	Viral replication
852	ORF1a	0	0	0	0	Nsp2	Viral replication
853	ORF1a	6	0.333333333	0:46715:0:6	  3	Nsp2	Viral replication
854	ORF1a	11	0.142857143	0:46710:0:11	  7	Nsp2	Viral replication
855	ORF1a	0	0	0	0	Nsp2	Viral replication
856	ORF1a	2	0	0	0	Nsp2	Viral replication
857	ORF1a	1	0	0	0	Nsp2	Viral replication
858	ORF1a	0	0	0	0	Nsp2	Viral replication
859	ORF1a	0	0	0	0	Nsp2	Viral replication
860	ORF1a	2	0.500000000	2:0:46719:0	  2	Nsp2	Viral replication
861	ORF1a	2	0	0	0	Nsp2	Viral replication
862	ORF1a	3	0.500000000	0:0:46718:3	  2	Nsp2	Viral replication
863	ORF1a	0	0	0	0	Nsp2	Viral replication
864	ORF1a	0	0	0	0	Nsp2	Viral replication
865	ORF1a	4	0.500000000	0:46717:0:4	  2	Nsp2	Viral replication
866	ORF1a	0	0	0	0	Nsp2	Viral replication
867	ORF1a	1	0	0	0	Nsp2	Viral replication
868	ORF1a	1	0	0	0	Nsp2	Viral replication
869	ORF1a	0	0	0	0	Nsp2	Viral replication
870	ORF1a	1	0	0	0	Nsp2	Viral replication
